DIA;COMPRA;VENTA;;
21 Ene 1991;105.50;107.55;;
22 Ene 1991;105.50;107.55;;
23 Ene 1991;105.50;107.55;;
24 Ene 1991;106.25;108.30;;
25 Ene 1991;106.25;108.30;;
26 Ene 1991;106.25;108.30;;
27 Ene 1991;106.25;108.30;;
28 Ene 1991;106.25;108.30;;
29 Ene 1991;106.25;108.30;;
30 Ene 1991;106.25;108.30;;
31 Ene 1991;107.00;109.05;;
1 Feb 1991;107.00;109.05;;
2 Feb 1991;107.00;109.05;;
3 Feb 1991;107.00;109.05;;
4 Feb 1991;107.00;109.05;;
5 Feb 1991;107.00;109.05;;
6 Feb 1991;107.00;109.05;;
7 Feb 1991;107.70;109.75;;
8 Feb 1991;107.70;109.75;;
9 Feb 1991;108.40;110.45;;
10 Feb 1991;108.40;110.45;;
11 Feb 1991;108.40;110.45;;
12 Feb 1991;108.40;110.45;;
13 Feb 1991;108.40;110.45;;
14 Feb 1991;108.40;110.45;;
15 Feb 1991;108.40;110.45;;
16 Feb 1991;108.40;110.45;;
17 Feb 1991;108.40;110.45;;
18 Feb 1991;108.40;110.45;;
19 Feb 1991;109.05;111.15;;
20 Feb 1991;109.05;111.15;;
21 Feb 1991;109.75;111.85;;
22 Feb 1991;109.75;111.85;;
23 Feb 1991;109.75;111.85;;
24 Feb 1991;109.75;111.85;;
25 Feb 1991;109.75;111.85;;
26 Feb 1991;109.75;111.85;;
27 Feb 1991;109.75;111.85;;
28 Feb 1991;110.45;112.55;;
29 Feb 1991;;;;
1 Mar 1991;110.45;112.55;;
2 Mar 1991;111.15;113.25;;
3 Mar 1991;111.15;113.25;;
4 Mar 1991;111.15;113.25;;
5 Mar 1991;111.15;113.25;;
6 Mar 1991;111.15;113.25;;
7 Mar 1991;111.80;113.90;;
8 Mar 1991;111.80;113.90;;
9 Mar 1991;111.80;113.90;;
10 Mar 1991;111.80;113.90;;
11 Mar 1991;111.80;113.90;;
12 Mar 1991;112.45;113.90;;
13 Mar 1991;112.45;113.90;;
14 Mar 1991;112.45;114.55;;
15 Mar 1991;112.45;114.55;;
16 Mar 1991;112.45;114.55;;
17 Mar 1991;112.45;114.55;;
18 Mar 1991;113.10;115.20;;
19 Mar 1991;113.10;115.20;;
20 Mar 1991;113.10;115.20;;
21 Mar 1991;113.75;115.20;;
22 Mar 1991;113.75;115.20;;
23 Mar 1991;113.75;115.20;;
24 Mar 1991;113.75;115.20;;
25 Mar 1991;113.75;115.20;;
26 Mar 1991;113.75;115.20;;
27 Mar 1991;113.75;115.20;;
28 Mar 1991;114.40;116.50;;
29 Mar 1991;114.40;116.50;;
30 Mar 1991;114.40;116.50;;
31 Mar 1991;114.40;116.50;;
1 Abr 1991;114.40;116.50;;
2 Abr 1991;114.40;116.50;;
3 Abr 1991;114.40;116.50;;
4 Abr 1991;115.00;117.10;;
5 Abr 1991;115.00;117.10;;
6 Abr 1991;115.00;117.10;;
7 Abr 1991;115.00;117.10;;
8 Abr 1991;115.00;117.10;;
9 Abr 1991;115.00;117.10;;
10 Abr 1991;115.60;117.70;;
11 Abr 1991;115.60;117.70;;
12 Abr 1991;115.60;117.70;;
13 Abr 1991;116.20;118.30;;
14 Abr 1991;116.20;118.30;;
15 Abr 1991;116.20;118.30;;
16 Abr 1991;116.20;118.30;;
17 Abr 1991;116.20;118.30;;
18 Abr 1991;116.80;118.90;;
19 Abr 1991;116.80;118.90;;
20 Abr 1991;116.80;118.90;;
21 Abr 1991;116.80;118.90;;
22 Abr 1991;116.80;118.90;;
23 Abr 1991;116.80;118.90;;
24 Abr 1991;116.80;118.90;;
25 Abr 1991;117.40;119.50;;
26 Abr 1991;117.40;119.50;;
27 Abr 1991;117.40;119.50;;
28 Abr 1991;117.40;119.50;;
29 Abr 1991;117.40;119.50;;
30 Abr 1991;117.40;119.50;;
1 May 1991;117.40;119.50;;
2 May 1991;117.40;119.50;;
3 May 1991;117.95;120.05;;
4 May 1991;117.95;120.05;;
5 May 1991;117.95;120.05;;
6 May 1991;117.95;120.05;;
7 May 1991;117.95;120.05;;
8 May 1991;117.95;120.05;;
9 May 1991;118.50;120.60;;
10 May 1991;118.50;120.60;;
11 May 1991;118.50;120.60;;
12 May 1991;118.50;120.60;;
13 May 1991;118.50;120.60;;
14 May 1991;118.50;120.60;;
15 May 1991;118.50;120.60;;
16 May 1991;119.05;121.15;;
17 May 1991;119.05;121.15;;
18 May 1991;119.05;121.15;;
19 May 1991;119.05;121.15;;
20 May 1991;119.05;121.15;;
21 May 1991;119.05;121.15;;
22 May 1991;119.05;121.15;;
23 May 1991;119.60;121.70;;
24 May 1991;119.60;121.70;;
25 May 1991;119.60;121.70;;
26 May 1991;119.60;121.70;;
27 May 1991;119.60;121.70;;
28 May 1991;119.60;121.70;;
29 May 1991;119.60;121.70;;
30 May 1991;120.15;122.25;;
31 May 1991;120.15;122.25;;
1 Jun 1991;120.65;122.75;;
2 Jun 1991;120.65;122.75;;
3 Jun 1991;120.65;122.75;;
4 Jun 1991;120.65;122.75;;
5 Jun 1991;120.65;122.75;;
6 Jun 1991;121.15;123.25;;
7 Jun 1991;121.15;123.25;;
8 Jun 1991;121.15;123.25;;
9 Jun 1991;121.15;123.25;;
10 Jun 1991;121.15;123.25;;
11 Jun 1991;121.15;123.25;;
12 Jun 1991;121.15;123.25;;
13 Jun 1991;121.65;123.75;;
14 Jun 1991;121.65;123.75;;
15 Jun 1991;121.65;123.75;;
16 Jun 1991;121.65;123.75;;
17 Jun 1991;121.65;123.75;;
18 Jun 1991;121.65;123.75;;
19 Jun 1991;121.65;123.75;;
20 Jun 1991;122.15;124.25;;
21 Jun 1991;122.15;124.25;;
22 Jun 1991;122.15;124.25;;
23 Jun 1991;122.15;124.25;;
24 Jun 1991;122.15;124.25;;
25 Jun 1991;122.15;124.25;;
26 Jun 1991;122.15;124.25;;
27 Jun 1991;122.30;124.75;;
28 Jun 1991;122.30;124.75;;
29 Jun 1991;122.30;124.75;;
30 Jun 1991;122.30;124.75;;
1 Jul 1991;122.30;124.75;;
2 Jul 1991;122.30;124.75;;
3 Jul 1991;122.30;124.75;;
4 Jul 1991;122.80;125.25;;
5 Jul 1991;122.80;125.25;;
6 Jul 1991;122.80;125.25;;
7 Jul 1991;122.80;125.25;;
8 Jul 1991;122.80;125.25;;
9 Jul 1991;122.80;125.25;;
10 Jul 1991;122.80;125.25;;
11 Jul 1991;123.30;125.75;;
12 Jul 1991;123.30;125.75;;
13 Jul 1991;123.30;125.75;;
14 Jul 1991;123.30;125.75;;
15 Jul 1991;123.30;125.75;;
16 Jul 1991;123.30;125.75;;
17 Jul 1991;123.30;125.75;;
18 Jul 1991;123.80;126.25;;
19 Jul 1991;123.80;126.25;;
20 Jul 1991;123.80;126.25;;
21 Jul 1991;123.80;126.25;;
22 Jul 1991;124.30;126.75;;
23 Jul 1991;124.30;126.75;;
24 Jul 1991;124.30;126.75;;
25 Jul 1991;124.80;127.25;;
26 Jul 1991;124.80;127.25;;
27 Jul 1991;124.80;127.25;;
28 Jul 1991;124.80;127.25;;
29 Jul 1991;124.80;127.25;;
30 Jul 1991;124.80;127.25;;
31 Jul 1991;124.80;127.25;;
1 Ago 1991;125.30;127.75;;
2 Ago 1991;125.30;127.75;;
3 Ago 1991;125.30;127.75;;
4 Ago 1991;125.30;127.75;;
5 Ago 1991;125.30;127.75;;
6 Ago 1991;125.30;127.75;;
7 Ago 1991;125.30;127.75;;
8 Ago 1991;125.80;128.25;;
9 Ago 1991;125.80;128.25;;
10 Ago 1991;125.80;128.25;;
11 Ago 1991;125.80;128.25;;
12 Ago 1991;125.80;128.25;;
13 Ago 1991;125.80;128.25;;
14 Ago 1991;125.80;128.25;;
15 Ago 1991;126.30;128.75;;
16 Ago 1991;126.30;128.75;;
17 Ago 1991;126.30;128.75;;
18 Ago 1991;126.30;128.75;;
19 Ago 1991;126.30;128.75;;
20 Ago 1991;126.30;128.75;;
21 Ago 1991;126.30;128.75;;
22 Ago 1991;126.80;129.25;;
23 Ago 1991;126.80;129.25;;
24 Ago 1991;126.80;129.25;;
25 Ago 1991;126.80;129.25;;
26 Ago 1991;126.80;129.25;;
27 Ago 1991;126.80;129.25;;
28 Ago 1991;126.80;129.25;;
29 Ago 1991;127.25;129.75;;
30 Ago 1991;127.25;129.75;;
31 Ago 1991;127.25;129.75;;
1 Set 1991;127.25;129.75;;
2 Set 1991;127.25;129.75;;
3 Set 1991;127.25;129.75;;
4 Set 1991;127.25;129.75;;
5 Set 1991;127.70;130.20;;
6 Set 1991;127.70;130.20;;
7 Set 1991;127.70;130.20;;
8 Set 1991;127.70;130.20;;
9 Set 1991;127.70;130.20;;
10 Set 1991;127.70;130.20;;
11 Set 1991;127.70;130.20;;
12 Set 1991;128.15;130.65;;
13 Set 1991;128.15;130.65;;
14 Set 1991;128.15;130.65;;
15 Set 1991;128.15;130.65;;
16 Set 1991;128.15;130.65;;
17 Set 1991;128.15;130.65;;
18 Set 1991;128.15;130.65;;
19 Set 1991;128.55;131.10;;
20 Set 1991;128.55;131.10;;
21 Set 1991;128.55;131.10;;
22 Set 1991;128.55;131.10;;
23 Set 1991;128.55;131.10;;
24 Set 1991;128.55;131.10;;
25 Set 1991;128.55;131.10;;
26 Set 1991;128.55;131.10;;
27 Set 1991;129.00;131.55;;
28 Set 1991;129.00;131.55;;
29 Set 1991;129.00;131.55;;
30 Set 1991;129.00;131.55;;
1 Oct 1991;129.00;131.55;;
2 Oct 1991;129.00;131.55;;
3 Oct 1991;129.40;131.95;;
4 Oct 1991;129.40;131.95;;
5 Oct 1991;129.40;131.95;;
6 Oct 1991;129.40;131.95;;
7 Oct 1991;129.40;131.95;;
8 Oct 1991;129.40;131.95;;
9 Oct 1991;129.80;132.35;;
10 Oct 1991;129.80;132.35;;
11 Oct 1991;129.80;132.35;;
12 Oct 1991;129.80;132.35;;
13 Oct 1991;129.80;132.35;;
14 Oct 1991;129.80;132.35;;
15 Oct 1991;129.80;132.35;;
16 Oct 1991;129.80;132.35;;
17 Oct 1991;129.80;132.35;;
18 Oct 1991;130.15;132.75;;
19 Oct 1991;130.15;132.75;;
20 Oct 1991;130.15;132.75;;
21 Oct 1991;130.15;132.75;;
22 Oct 1991;130.15;132.75;;
23 Oct 1991;130.15;132.75;;
24 Oct 1991;130.55;133.15;;
25 Oct 1991;130.55;133.15;;
26 Oct 1991;130.55;133.15;;
27 Oct 1991;130.55;133.15;;
28 Oct 1991;130.55;133.15;;
29 Oct 1991;130.55;133.15;;
30 Oct 1991;130.55;133.15;;
31 Oct 1991;130.95;133.55;;
1 Nov 1991;130.95;133.55;;
2 Nov 1991;130.95;133.55;;
3 Nov 1991;130.95;133.55;;
4 Nov 1991;130.95;133.55;;
5 Nov 1991;130.95;133.55;;
6 Nov 1991;130.95;133.55;;
7 Nov 1991;130.95;133.55;;
8 Nov 1991;131.35;133.95;;
9 Nov 1991;131.35;133.95;;
10 Nov 1991;131.35;133.95;;
11 Nov 1991;131.35;133.95;;
12 Nov 1991;131.35;133.95;;
13 Nov 1991;131.35;133.95;;
14 Nov 1991;131.75;134.35;;
15 Nov 1991;131.75;134.35;;
16 Nov 1991;131.75;134.35;;
17 Nov 1991;131.75;134.35;;
18 Nov 1991;131.75;134.35;;
19 Nov 1991;131.75;134.35;;
20 Nov 1991;131.75;134.35;;
21 Nov 1991;132.15;134.75;;
22 Nov 1991;132.15;134.75;;
23 Nov 1991;132.15;134.75;;
24 Nov 1991;132.15;134.75;;
25 Nov 1991;132.15;134.75;;
26 Nov 1991;132.15;134.75;;
27 Nov 1991;132.15;134.75;;
28 Nov 1991;132.50;135.15;;
29 Nov 1991;132.50;135.15;;
30 Nov 1991;132.50;135.15;;
1 Dic 1991;132.50;135.15;;
2 Dic 1991;132.50;135.15;;
3 Dic 1991;132.50;135.15;;
4 Dic 1991;132.50;135.15;;
5 Dic 1991;132.90;135.55;;
6 Dic 1991;132.90;135.55;;
7 Dic 1991;132.90;135.55;;
8 Dic 1991;132.90;135.55;;
9 Dic 1991;132.90;135.55;;
10 Dic 1991;132.90;135.55;;
11 Dic 1991;132.90;135.55;;
12 Dic 1991;133.30;135.95;;
13 Dic 1991;133.30;135.95;;
14 Dic 1991;133.30;135.95;;
15 Dic 1991;133.30;135.95;;
16 Dic 1991;133.30;135.95;;
17 Dic 1991;133.30;135.95;;
18 Dic 1991;133.30;135.95;;
19 Dic 1991;133.70;136.35;;
20 Dic 1991;133.70;136.35;;
21 Dic 1991;133.70;136.35;;
22 Dic 1991;133.70;136.35;;
23 Dic 1991;133.70;136.35;;
24 Dic 1991;133.70;136.35;;
25 Dic 1991;134.10;136.75;;
26 Dic 1991;134.10;136.75;;
27 Dic 1991;134.10;136.75;;
28 Dic 1991;134.10;136.75;;
29 Dic 1991;134.10;136.75;;
30 Dic 1991;134.10;136.75;;
31 Dic 1991;134.10;136.75;;
1 Ene 1992;134.10;136.75;;
2 Ene 1992;134.10;136.75;;
3 Ene 1992;134.10;136.75;;
4 Ene 1992;134.50;137.15;;
5 Ene 1992;134.50;137.15;;
6 Ene 1992;134.50;137.15;;
7 Ene 1992;134.50;137.15;;
8 Ene 1992;134.50;137.15;;
9 Ene 1992;134.50;137.15;;
10 Ene 1992;134.50;137.15;;
11 Ene 1992;134.50;137.15;;
12 Ene 1992;134.50;137.15;;
13 Ene 1992;134.50;137.15;;
14 Ene 1992;134.90;137.55;;
15 Ene 1992;134.90;137.55;;
16 Ene 1992;135.30;137.95;;
17 Ene 1992;135.30;137.95;;
18 Ene 1992;135.30;137.95;;
19 Ene 1992;135.30;137.95;;
20 Ene 1992;135.30;137.95;;
21 Ene 1992;135.30;137.95;;
22 Ene 1992;135.30;137.95;;
23 Ene 1992;135.65;138.30;;
24 Ene 1992;135.65;138.30;;
25 Ene 1992;135.65;138.30;;
26 Ene 1992;135.65;138.30;;
27 Ene 1992;135.65;138.30;;
28 Ene 1992;135.65;138.30;;
29 Ene 1992;135.65;138.30;;
30 Ene 1992;136.00;138.65;;
31 Ene 1992;136.00;138.65;;
1 Feb 1992;136.00;138.65;;
2 Feb 1992;136.00;138.65;;
3 Feb 1992;136.00;138.65;;
4 Feb 1992;136.00;138.65;;
5 Feb 1992;136.00;138.65;;
6 Feb 1992;136.00;138.65;;
7 Feb 1992;136.00;138.65;;
8 Feb 1992;136.00;138.65;;
9 Feb 1992;136.00;138.65;;
10 Feb 1992;136.00;138.65;;
11 Feb 1992;136.00;138.65;;
12 Feb 1992;136.00;138.65;;
13 Feb 1992;136.00;138.65;;
14 Feb 1992;136.00;138.50;;
15 Feb 1992;136.00;138.50;;
16 Feb 1992;136.00;138.50;;
17 Feb 1992;136.00;138.50;;
18 Feb 1992;136.00;138.50;;
19 Feb 1992;136.00;138.50;;
20 Feb 1992;136.00;138.50;;
21 Feb 1992;136.00;138.50;;
22 Feb 1992;136.00;138.50;;
23 Feb 1992;136.00;138.50;;
24 Feb 1992;136.00;138.50;;
25 Feb 1992;136.00;138.50;;
26 Feb 1992;136.00;138.50;;
27 Feb 1992;136.00;138.50;;
28 Feb 1992;136.00;138.50;;
29 Feb 1992;136.00;138.50;;
1 Mar 1992;136.00;138.50;;
2 Mar 1992;136.25;137.60;;
3 Mar 1992;136.27;137.60;;
4 Mar 1992;136.25;137.60;;
5 Mar 1992;136.14;137.50;;
6 Mar 1992;135.85;137.19;;
7 Mar 1992;135.44;136.71;;
8 Mar 1992;135.44;136.71;;
9 Mar 1992;135.44;136.71;;
10 Mar 1992;135.48;136.73;;
11 Mar 1992;135.49;136.76;;
12 Mar 1992;135.26;136.61;;
13 Mar 1992;135.00;136.35;;
14 Mar 1992;134.60;135.95;;
15 Mar 1992;134.60;135.95;;
16 Mar 1992;134.60;135.95;;
17 Mar 1992;134.57;135.87;;
18 Mar 1992;134.57;135.87;;
19 Mar 1992;134.15;135.48;;
20 Mar 1992;134.15;135.48;;
21 Mar 1992;133.33;134.66;;
22 Mar 1992;133.33;134.66;;
23 Mar 1992;133.33;134.66;;
24 Mar 1992;132.38;133.64;;
25 Mar 1992;132.28;133.59;;
26 Mar 1992;132.27;133.58;;
27 Mar 1992;132.31;133.62;;
28 Mar 1992;132.33;133.62;;
29 Mar 1992;132.33;133.62;;
30 Mar 1992;132.33;133.62;;
31 Mar 1992;132.34;133.64;;
1 Abr 1992;132.36;133.64;;
2 Abr 1992;132.39;133.67;;
3 Abr 1992;132.42;133.70;;
4 Abr 1992;132.45;133.72;;
5 Abr 1992;132.45;133.72;;
6 Abr 1992;132.45;133.72;;
7 Abr 1992;132.47;133.76;;
8 Abr 1992;132.50;133.80;;
9 Abr 1992;132.60;133.92;;
10 Abr 1992;132.68;133.97;;
11 Abr 1992;132.72;134.00;;
12 Abr 1992;132.72;134.00;;
13 Abr 1992;132.72;134.00;;
14 Abr 1992;132.67;133.97;;
15 Abr 1992;132.60;133.91;;
16 Abr 1992;132.48;133.78;;
17 Abr 1992;132.48;133.78;;
18 Abr 1992;132.48;133.78;;
19 Abr 1992;132.48;133.78;;
20 Abr 1992;132.48;133.78;;
21 Abr 1992;132.48;133.78;;
22 Abr 1992;132.49;133.79;;
23 Abr 1992;132.18;133.50;;
24 Abr 1992;131.76;133.03;;
25 Abr 1992;130.97;132.27;;
26 Abr 1992;130.97;132.27;;
27 Abr 1992;130.97;132.27;;
28 Abr 1992;130.79;132.04;;
29 Abr 1992;130.74;132.04;;
30 Abr 1992;130.00;131.25;;
1 May 1992;129.99;131.22;;
2 May 1992;129.99;131.22;;
3 May 1992;129.99;131.22;;
4 May 1992;129.99;131.22;;
5 May 1992;129.99;131.21;;
6 May 1992;129.99;131.22;;
7 May 1992;129.99;131.23;;
8 May 1992;129.99;131.21;;
9 May 1992;130.00;131.24;;
10 May 1992;130.00;131.24;;
11 May 1992;130.00;131.24;;
12 May 1992;129.99;131.23;;
13 May 1992;129.99;131.22;;
14 May 1992;129.99;131.21;;
15 May 1992;129.99;131.22;;
16 May 1992;129.99;131.23;;
17 May 1992;129.99;131.23;;
18 May 1992;129.99;131.23;;
19 May 1992;130.00;131.24;;
20 May 1992;130.00;131.25;;
21 May 1992;130.00;131.26;;
22 May 1992;129.85;131.13;;
23 May 1992;129.74;130.99;;
24 May 1992;129.74;130.99;;
25 May 1992;129.74;130.99;;
26 May 1992;129.53;130.80;;
27 May 1992;129.34;130.58;;
28 May 1992;129.33;130.53;;
29 May 1992;128.45;129.68;;
30 May 1992;127.47;128.68;;
31 May 1992;127.47;128.68;;
1 Jun 1992;127.47;128.68;;
2 Jun 1992;126.97;128.23;;
3 Jun 1992;125.94;127.17;;
4 Jun 1992;124.94;126.18;;
5 Jun 1992;123.92;125.15;;
6 Jun 1992;122.90;124.10;;
7 Jun 1992;122.90;124.10;;
8 Jun 1992;122.90;124.10;;
9 Jun 1992;122.41;123.62;;
10 Jun 1992;122.43;123.62;;
11 Jun 1992;124.05;125.28;;
12 Jun 1992;125.49;126.74;;
13 Jun 1992;125.76;127.00;;
14 Jun 1992;125.76;127.00;;
15 Jun 1992;125.76;127.00;;
16 Jun 1992;126.01;127.24;;
17 Jun 1992;126.27;127.49;;
18 Jun 1992;126.70;127.93;;
19 Jun 1992;126.70;127.93;;
20 Jun 1992;127.08;128.31;;
21 Jun 1992;127.08;128.31;;
22 Jun 1992;127.08;128.31;;
23 Jun 1992;127.37;128.62;;
24 Jun 1992;128.18;129.41;;
25 Jun 1992;130.21;131.46;;
26 Jun 1992;133.45;134.77;;
27 Jun 1992;133.65;134.98;;
28 Jun 1992;133.65;134.98;;
29 Jun 1992;133.65;134.98;;
30 Jun 1992;133.65;134.98;;
1 Jul 1992;133.68;135.00;;
2 Jul 1992;133.68;135.00;;
3 Jul 1992;133.68;135.00;;
4 Jul 1992;133.68;135.01;;
5 Jul 1992;133.68;135.01;;
6 Jul 1992;133.68;135.01;;
7 Jul 1992;133.68;135.01;;
8 Jul 1992;133.69;135.01;;
9 Jul 1992;133.69;135.00;;
10 Jul 1992;133.69;135.00;;
11 Jul 1992;133.63;134.94;;
12 Jul 1992;133.63;134.94;;
13 Jul 1992;133.63;134.94;;
14 Jul 1992;133.64;134.93;;
15 Jul 1992;133.65;134.91;;
16 Jul 1992;133.66;134.93;;
17 Jul 1992;133.64;134.95;;
18 Jul 1992;133.62;134.93;;
19 Jul 1992;133.62;134.93;;
20 Jul 1992;133.62;134.93;;
21 Jul 1992;133.62;134.93;;
22 Jul 1992;133.75;135.08;;
23 Jul 1992;133.79;135.12;;
24 Jul 1992;133.77;135.10;;
25 Jul 1992;133.79;135.12;;
26 Jul 1992;133.79;135.12;;
27 Jul 1992;133.79;135.12;;
28 Jul 1992;133.80;135.13;;
29 Jul 1992;133.81;135.12;;
30 Jul 1992;133.78;135.11;;
31 Jul 1992;133.50;134.83;;
1 Ago 1992;133.32;134.64;;
2 Ago 1992;133.32;134.64;;
3 Ago 1992;133.32;134.64;;
4 Ago 1992;133.36;134.67;;
5 Ago 1992;133.34;134.66;;
6 Ago 1992;133.12;134.45;;
7 Ago 1992;133.15;134.46;;
8 Ago 1992;133.25;134.58;;
9 Ago 1992;133.25;134.58;;
10 Ago 1992;133.25;134.58;;
11 Ago 1992;133.38;134.71;;
12 Ago 1992;133.67;135.00;;
13 Ago 1992;133.77;135.10;;
14 Ago 1992;133.78;135.10;;
15 Ago 1992;133.78;135.10;;
16 Ago 1992;133.78;135.10;;
17 Ago 1992;133.78;135.10;;
18 Ago 1992;133.79;135.11;;
19 Ago 1992;133.94;135.25;;
20 Ago 1992;134.25;135.54;;
21 Ago 1992;134.34;135.62;;
22 Ago 1992;134.48;135.75;;
23 Ago 1992;134.48;135.75;;
24 Ago 1992;134.48;135.75;;
25 Ago 1992;134.57;135.87;;
26 Ago 1992;134.61;135.89;;
27 Ago 1992;134.67;135.92;;
28 Ago 1992;134.71;135.96;;
29 Ago 1992;134.75;136.00;;
30 Ago 1992;134.75;136.00;;
31 Ago 1992;134.75;136.00;;
1 Set 1992;134.77;136.04;;
2 Set 1992;134.80;136.06;;
3 Set 1992;134.85;136.10;;
4 Set 1992;134.84;136.13;;
5 Set 1992;134.85;136.16;;
6 Set 1992;134.85;136.16;;
7 Set 1992;134.85;136.16;;
8 Set 1992;134.87;136.15;;
9 Set 1992;134.91;136.17;;
10 Set 1992;134.98;136.24;;
11 Set 1992;135.01;136.27;;
12 Set 1992;134.92;136.20;;
13 Set 1992;134.92;136.20;;
14 Set 1992;134.92;136.20;;
15 Set 1992;134.93;136.19;;
16 Set 1992;134.93;136.19;;
17 Set 1992;134.95;136.19;;
18 Set 1992;134.95;136.20;;
19 Set 1992;134.96;136.20;;
20 Set 1992;134.96;136.20;;
21 Set 1992;134.96;136.20;;
22 Set 1992;134.96;136.19;;
23 Set 1992;134.96;136.20;;
24 Set 1992;134.97;136.21;;
25 Set 1992;134.96;136.21;;
26 Set 1992;134.99;136.23;;
27 Set 1992;134.99;136.23;;
28 Set 1992;134.99;136.23;;
29 Set 1992;135.05;136.36;;
30 Set 1992;135.23;136.56;;
1 Oct 1992;135.26;136.58;;
2 Oct 1992;135.29;136.58;;
3 Oct 1992;135.29;136.59;;
4 Oct 1992;135.29;136.59;;
5 Oct 1992;135.29;136.59;;
6 Oct 1992;135.32;136.61;;
7 Oct 1992;135.42;136.73;;
8 Oct 1992;135.47;136.75;;
9 Oct 1992;135.49;136.75;;
10 Oct 1992;135.49;136.76;;
11 Oct 1992;135.49;136.76;;
12 Oct 1992;135.49;136.76;;
13 Oct 1992;135.49;136.76;;
14 Oct 1992;135.52;136.84;;
15 Oct 1992;135.56;136.85;;
16 Oct 1992;135.59;136.84;;
17 Oct 1992;135.59;136.85;;
18 Oct 1992;135.59;136.85;;
19 Oct 1992;135.59;136.85;;
20 Oct 1992;135.63;136.91;;
21 Oct 1992;135.70;136.97;;
22 Oct 1992;135.74;136.99;;
23 Oct 1992;135.74;137.06;;
24 Oct 1992;135.71;137.03;;
25 Oct 1992;135.71;137.03;;
26 Oct 1992;135.71;137.03;;
27 Oct 1992;135.71;137.02;;
28 Oct 1992;135.72;137.02;;
29 Oct 1992;135.72;137.02;;
30 Oct 1992;135.72;137.01;;
31 Oct 1992;135.76;137.04;;
1 Nov 1992;135.76;137.04;;
2 Nov 1992;135.76;137.04;;
3 Nov 1992;135.78;137.07;;
4 Nov 1992;135.81;137.09;;
5 Nov 1992;135.86;137.13;;
6 Nov 1992;135.85;137.16;;
7 Nov 1992;135.86;137.17;;
8 Nov 1992;135.86;137.17;;
9 Nov 1992;135.86;137.17;;
10 Nov 1992;135.87;137.16;;
11 Nov 1992;135.92;137.17;;
12 Nov 1992;135.95;137.20;;
13 Nov 1992;135.95;137.21;;
14 Nov 1992;135.97;137.23;;
15 Nov 1992;135.97;137.23;;
16 Nov 1992;135.97;137.23;;
17 Nov 1992;136.01;137.28;;
18 Nov 1992;136.07;137.36;;
19 Nov 1992;136.13;137.41;;
20 Nov 1992;136.18;137.45;;
21 Nov 1992;136.20;137.48;;
22 Nov 1992;136.20;137.48;;
23 Nov 1992;136.20;137.48;;
24 Nov 1992;136.26;137.55;;
25 Nov 1992;136.29;137.58;;
26 Nov 1992;136.32;137.62;;
27 Nov 1992;136.31;137.58;;
28 Nov 1992;136.21;137.53;;
29 Nov 1992;136.21;137.53;;
30 Nov 1992;136.21;137.53;;
1 Dic 1992;136.21;137.53;;
2 Dic 1992;136.26;137.54;;
3 Dic 1992;136.30;137.58;;
4 Dic 1992;136.31;137.57;;
5 Dic 1992;136.32;137.58;;
6 Dic 1992;136.32;137.58;;
7 Dic 1992;136.32;137.58;;
8 Dic 1992;136.32;137.60;;
9 Dic 1992;136.32;137.60;;
10 Dic 1992;136.32;137.60;;
11 Dic 1992;136.32;137.60;;
12 Dic 1992;136.32;137.60;;
13 Dic 1992;136.32;137.60;;
14 Dic 1992;136.32;137.60;;
15 Dic 1992;136.32;137.60;;
16 Dic 1992;136.33;137.64;;
17 Dic 1992;136.35;137.66;;
18 Dic 1992;136.37;137.66;;
19 Dic 1992;136.39;137.67;;
20 Dic 1992;136.39;137.67;;
21 Dic 1992;136.39;137.67;;
22 Dic 1992;136.43;137.72;;
23 Dic 1992;136.55;137.90;;
24 Dic 1992;136.64;137.98;;
25 Dic 1992;136.73;138.06;;
26 Dic 1992;136.73;138.06;;
27 Dic 1992;136.73;138.06;;
28 Dic 1992;136.73;138.06;;
29 Dic 1992;136.74;138.07;;
30 Dic 1992;136.74;138.07;;
31 Dic 1992;136.74;138.07;;
1 Ene 1993;136.74;138.07;;
2 Ene 1993;136.74;138.07;;
3 Ene 1993;136.74;138.07;;
4 Ene 1993;136.74;138.07;;
5 Ene 1993;136.75;138.10;;
6 Ene 1993;136.77;138.09;;
7 Ene 1993;136.77;138.09;;
8 Ene 1993;136.79;138.11;;
9 Ene 1993;136.81;138.14;;
10 Ene 1993;136.81;138.14;;
11 Ene 1993;136.81;138.14;;
12 Ene 1993;136.82;138.15;;
13 Ene 1993;136.84;138.18;;
14 Ene 1993;136.85;138.17;;
15 Ene 1993;136.85;138.19;;
16 Ene 1993;136.85;138.17;;
17 Ene 1993;136.85;138.17;;
18 Ene 1993;136.85;138.17;;
19 Ene 1993;136.89;138.18;;
20 Ene 1993;136.91;138.24;;
21 Ene 1993;136.96;138.26;;
22 Ene 1993;137.00;138.35;;
23 Ene 1993;137.02;138.37;;
24 Ene 1993;137.02;138.37;;
25 Ene 1993;137.02;138.37;;
26 Ene 1993;137.29;138.69;;
27 Ene 1993;137.71;139.08;;
28 Ene 1993;137.73;139.09;;
29 Ene 1993;137.77;139.12;;
30 Ene 1993;137.77;139.12;;
31 Ene 1993;137.77;139.12;;
1 Feb 1993;137.77;139.12;;
2 Feb 1993;137.78;139.12;;
